x	y
1701	0.0121469
1702	0.0216391
1703	0.0237743
1704	0.0141466
1705	0.0112839
1706	0.0253829
1707	0.00904844
1708	0.0129775
1709	0.0186258
1710	0.00814739
1711	0.0155225
1712	0.0171632
1713	0.00845525
1714	0.0120251
1715	0.017395
1716	0.0117103
1717	0.00724306
1718	0.0145259
1719	0.0063711
1720	0.0206615
1721	0.00739095
1722	0.0114541
1723	0.016905
1724	0.00656481
1725	0.0106722
1726	0.0185096
1727	0.0115266
1728	0.0209178
1729	0.00866192
1730	0.00695249
1731	0.00981551
1732	0.0123107
1733	0.00797711
1734	0.00741871
1735	0.00815904
1736	0.00915616
1737	0.00693045
1738	0.00777875
1739	0.0098003
1740	0.0110242
1741	0.00631874
1742	0.00428166
1743	0.00920906
1744	0.00773708
1745	0.0110839
1746	0.0156602
1747	0.00960612
1748	0.0151218
1749	0.00728313
1750	0.0118384
1751	0.0104691
1752	0.00656964
1753	0.00543413
1754	0.00602373
1755	0.00857968
1756	0.00641286
1757	0.00233113
1758	0.00448472
1759	0.00215988
1760	0.00367713
1761	0.00105678
1762	0.00938855
1763	0.00140457
1764	0.00827005
1765	0.0011532
1766	0.00149973
1767	0.00939203
1768	0.00189366
1769	0.00116207
1770	0.0010229
1771	0.00106978
1772	0.00448903
1773	0.000862566
1774	0.000479401
1775	0.00453091
1776	3.82705e-05
1777	0.00439035
1778	0.000101333
1779	0.00533535
1780	0.000178358
1781	0.0103581
1782	0.00437119
1783	2.55951e-05
1784	0.0135818
1785	0.000561086
1786	0.00741891
1787	0.00373243
1788	9.67373e-06
1789	0.00726406
1790	2.29033e-06
1791	0.000830993
1792	0.00120066
1793	0.000321921
1794	0.00628814
1795	0.00331118
1796	0.00445649
1797	1.43257e-05
1798	0.00365231
1799	0.00314853
1800	0.00641007
1801	0.011232
1802	0.0100298
1803	0.00930732
1804	0.0096682
1805	0.0155547
1806	0.0136233
1807	0.0105761
1808	0.0243239
1809	0.00627912
1810	0.0123168
1811	0.011207
1812	0.00723054
1813	0.0213174
1814	0.0169723
1815	0.0127354
1816	0.00742599
1817	0.0148383
1818	0.0131189
1819	0.0114309
1820	0.0121571
1821	0.00356259
1822	0.0116155
1823	0.00302719
1824	0.00900328
1825	0.0066808
1826	0.020206
1827	0.0105209
1828	0.00879563
1829	0.00676586
1830	0.00787095
1831	0.00600257
1832	0.0109284
1833	0.00505981
1834	0.004263
1835	0.00205292
1836	0.00887452
1837	0.0120337
1838	0.00448939
1839	0.00468471
1840	0.0107272
1841	0.00788905
1842	0.0164434
1843	0.014622
1844	0.00952665
1845	0.00867674
1846	0.00452457
1847	0.00956125
1848	0.00845851
1849	0.0133145
1850	0.0126697
1851	0.0114475
1852	0.0202591
1853	0.0101794
1854	0.00952146
1855	0.00241356
1856	0.00553179
1857	0.00379357
1858	0.0148392
1859	0.00749883
1860	0.00149886
1861	0.0101283
1862	0.0145481
1863	0.0222945
1864	0.00904677
1865	0.0188519
1866	0.0129922
1867	0.0145013
1868	0.000892204
1869	0.00713726
1870	0.00561107
1871	0.0192614
1872	0.00436
1873	0.00813167
1874	0.0197848
1875	0.00116788
1876	0.0049535
1877	0.00780019
1878	0.011487
1879	0.00385121
1880	0.00371573
1881	0.00739749
1882	0.0115795
1883	0.0098336
1884	0.00459074
1885	0.00385398
1886	0.00594166
1887	0.0128702
1888	0.00872089
1889	0.0100349
1890	0.00982627
1891	0.011446
1892	0.00484063
1893	0.0104308
1894	0.00816379
1895	0.00724867
1896	0.0061209
1897	0.00451508
1898	0.00458906
1899	0.00477262
1900	0.00936811
1901	0.00453113
1902	0.00952823
1903	0.0117357
1904	0.00965229
1905	0.0130847
1906	0.0148153
1907	0.00742282
1908	0.00988217
1909	0.00957297
1910	0.0159009
1911	0.0146565
1912	0.00846645
1913	0.00746809
1914	0.0101568
1915	0.00839005
1916	0.0081824
1917	0.0109409
1918	0.0114036
1919	0.0111705
1920	0.00833189
1921	0.0069536
1922	0.00981168
1923	0.0082138
1924	0.00737144
1925	0.00929173
1926	0.00408667
1927	0.00845403
1928	0.00445588
1929	0.00569603
1930	0.0111619
1931	0.00853727
1932	0.0033238
1933	0.0102436
1934	0.00783706
1935	0.0101794
1936	0.00536748
1937	0.00721486
1938	0.0118702
1939	0.00569534
1940	0.00537091
1941	0.0068964
1942	0.00260179
1943	0.00578119
1944	0.00834984
1945	0.00330428
1946	0.00701433
1947	0.00492895
1948	0.0040365
1949	0.00554078
1950	0.00811089
1951	0.00956393
1952	0.00537386
1953	0.00410142
1954	0.00776687
1955	0.00101939
1956	0.00985594
1957	0.00686055
1958	0.00971068
1959	0.00591287
1960	0.00344924
1961	0.00427107
1962	0.00708931
1963	0.00411078
1964	0.00470241
1965	0.00968534
1966	0.00829568
1967	0.00921083
1968	0.00991481
1969	0.00648943
1970	0.0102946
1971	0.00476007
1972	0.00401436
1973	0.00619493
1974	0.00418502
1975	0.00719712
1976	0.00476999
1977	0.00619439
1978	0.00517167
1979	0.00408891
1980	0.00453132
1981	0.00188604
1982	0.00417256
1983	0.00470769
1984	0.0055377
1985	0.0032695
1986	0.00722379
1987	0.00459475
1988	0.0038449
1989	0.00453787
1990	0.00401167
1991	0.00469872
1992	0.00447159
1993	0.00340647
1994	0.00777536
1995	0.00348076
1996	0.00516787
1997	0.00193962
1998	0.00620227
1999	0.0055472
2000	0.00236948
2001	0.0111541
2002	0.0095566
2003	0.0123852
2004	0.0102096
2005	0.00722372
2006	0.00711236
2007	0.010393
2008	0.00796883
2009	0.00754938
2010	0.0142736
2011	0.0071388
2012	0.00983618
2013	0.00997396
2014	0.00646053
2015	0.0049502
2016	0.0071914
2017	0.00886007
2018	0.00464969
2019	0.00511512
2020	0.00303888
2021	0.00820194
2022	0.00501692
2023	0.00791669
2024	0.00482068
2025	0.0128257
2026	0.00352876
2027	0.0194885
2028	0.00439452
2029	0.00345598
2030	0.00493409
2031	0.0148151
2032	0.00542964
2033	0.00784258
2034	0.00980913
2035	0.0100305
2036	0.00444154
2037	0.00635267
2038	0.00614402
2039	0.00981236
2040	0.00588914
2041	0.00770462
2042	0.00763759
2043	0.00497395
2044	0.00619028
2045	0.00288934
2046	0.010386
2047	0.00277197
2048	0.00518708
2049	0.00646878
2050	0.00185503
2051	0.000720489
2052	0.00475191
2053	0.0044499
2054	0.00413631
2055	0.0062471
2056	0.000574249
2057	0.00733735
2058	0.00599709
2059	0.00515435
2060	0.001713
2061	0.00245439
2062	0.0108093
2063	0.0023886
2064	0.00140119
2065	0.00145319
2066	0.00250009
2067	0.00336375
2068	0.00517456
2069	0.00257852
2070	0.00264246
2071	0.00161499
2072	0.00204077
2073	0.00356347
2074	0.00238081
2075	0.00214414
2076	0.0018983
2077	0.000937142
2078	0.00325865
2079	0.00100932
2080	0.000872154
2081	0.00102984
2082	7.53912e-06
2083	0.00100437
2084	0.00117959
2085	3.36997e-05
2086	0.000790607
2087	0.000796639
2088	0.000398054
2089	0.000576004
2090	0.000205625
2091	0.000255079
2092	0.000525411
2093	0.000831373
2094	0.000798544
2095	7.29904e-05
2096	0.00119841
2097	6.36044e-05
2098	0.000138998
2099	2.15406e-05
2100	1.75243e-05
2101	0.0167704
2102	0.0324168
2103	0.0116127
2104	0.0374318
2105	0.0262012
2106	0.0329129
2107	0.0120265
2108	0.0313704
2109	0.0109197
2110	0.0189031
2111	0.0263227
2112	0.0122191
2113	0.0148564
2114	0.00651032
2115	0.0042122
2116	0.00679186
2117	0.0142774
2118	0.00828345
2119	0.0112395
2120	0.00717244
2121	0.00480315
2122	0.0105995
2123	0.00638721
2124	0.00292229
2125	0.00540052
2126	0.00920487
2127	0.00779666
2128	0.00952784
2129	0.00250271
2130	1.11287e-05
2131	0.00455803
2132	0.0016184
2133	0.00456654
2134	0.00412042
2135	0.0060921
2136	0.00410281
2137	0.00328466
2138	0.00228513
2139	0.00424703
2140	0.00261873
2141	0.0020826
2142	0.00387584
2143	0.00294133
2144	0.00281552
2145	0.00168458
2146	5.38519e-05
2147	0.000717569
2148	0.00288433
2149	0.00449696
2150	0.00117404
2151	0.00139297
2152	0.00114342
2153	0.00293928
2154	0.00285119
2155	0.00154023
2156	0.00234409
2157	0.00304508
2158	0.000187686
2159	0.00130488
2160	0.003613
2161	0.000744855
2162	0.000745565
2163	0.00239009
2164	0.000483373
2165	0.0025691
2166	0.00580571
2167	0.00159983
2168	0.000855347
2169	0.00324373
2170	1.70103e-05
2171	0.000968785
2172	2.97118e-05
2173	0.000767679
2174	0.00311402
2175	0.00109904
2176	0.003843
2177	0.0033687
2178	0.00172745
2179	0.00344084
2180	0.00104223
2181	0.000932781
2182	0.000736897
2183	0.00155885
2184	0.00146125
2185	0.00234335
2186	0.00115998
2187	0.000644338
2188	0.00252129
2189	0.00118923
2190	0.00124861
2191	0.00177544
2192	0.00177558
2193	0.000940425
2194	2.83622e-05
2195	0.000756186
2196	1.0997e-05
2197	0.00120495
2198	2.7454e-05
2199	2.38618e-05
2200	0.000236376
2201	0.00113562
2202	0.00297607
2203	0.00748266
2204	0.00269829
2205	1.41854e-05
2206	0.000686954
2207	4.98102e-06
2208	0.00378354
2209	0.00642745
2210	0.0037999
2211	0.000850979
2212	0.00135466
2213	0.00576574
2214	0.00298806
2215	0.00135322
2216	0.00166147
2217	0.00415535
2218	0.00472932
2219	0.00299212
2220	0.0043376
2221	0.00178247
2222	0.00614401
2223	0.0012583
2224	0.00234512
2225	0.00296528
2226	0.00116512
2227	0.00235244
2228	0.00355539
2229	0.0058612
2230	0.00278717
2231	0.00394497
2232	0.00193021
2233	0.0005127
2234	0.00504374
2235	0.000168978
2236	0.00154223
2237	0.0013753
2238	0.00148866
2239	0.000480011
2240	0.0014765
2241	8.08044e-05
2242	3.50246e-06
2243	0.00320684
2244	0.00117711
2245	0.00122735
2246	0.00119283
2247	5.43134e-06
2248	8.96394e-07
2249	0.00289379
2250	0.00245482
2251	0.000851413
2252	1.16074e-05
2253	0.000655614
2254	0.000379627
2255	0.000625925
2256	0.000470367
2257	0.0051374
2258	0.00204672
2259	5.19243e-05
2260	0.000402521
2261	0.000344609
2262	0.00372148
2263	0.000522133
2264	3.25249e-06
2265	0.00280766
2266	0.00535326
2267	3.68788e-05
2268	0.000175142
2269	0.00014793
2270	2.22387e-05
2271	0.000438402
2272	0.000249083
2273	0.000100115
2274	6.38275e-05
2275	3.32859e-05
2276	4.53176e-05
2277	0.00919662
2278	5.7496e-06
2279	2.08914e-05
2280	2.08636e-06
2281	2.24239e-05
2282	1.56982e-05
2283	6.5318e-05
2284	4.91078e-06
2285	2.97497e-05
2286	0.00385754
2287	0.00329904
2288	0.000105982
2289	0.00253088
2290	1.74328e-05
2291	0.00312959
2292	8.21787e-06
2293	4.45124e-05
2294	5.57969e-06
2295	0.00394455
2296	2.67781e-05
2297	1.31039e-05
2298	9.79367e-06
2299	1.79128e-06
2300	1.36541e-05
2301	9.61673e-06
2302	1.83334e-05
2303	1.08954e-05
2304	0.000149946
2305	9.66319e-05
2306	0.000198568
2307	3.43964e-05
2308	5.99647e-05
2309	8.17265e-06
2310	1.32184e-05
2311	5.61784e-05
2312	7.54667e-06
2313	4.77587e-05
2314	1.0427e-05
2315	2.93887e-05
2316	2.33474e-05
2317	0.000134327
2318	0.000175395
2319	5.98082e-05
2320	1.95816e-06
2321	6.21082e-05
2322	3.30407e-05
2323	0.000126043
2324	6.58278e-05
2325	0.000109846
2326	2.85848e-05
2327	6.11639e-05
2328	6.04161e-05
2329	2.89661e-05
2330	1.7166e-05
2331	1.23045e-05
2332	4.21573e-06
2333	0.000149614
2334	2.91726e-05
2335	4.35353e-05
2336	3.06733e-05
2337	2.66059e-05
2338	2.77957e-05
2339	8.91977e-05
2340	0.000168709
2341	0.000134771
2342	0.000354356
2343	3.06123e-05
2344	2.43283e-05
2345	7.2975e-05
2346	7.49714e-05
2347	0.000288785
2348	6.89458e-05
2349	2.01074e-05
2350	2.07901e-05
2351	1.09185e-05
2352	8.23549e-05
2353	5.85401e-05
2354	7.03042e-05
2355	4.05657e-06
2356	2.42863e-05
2357	0.000118861
2358	2.32573e-05
2359	9.7805e-06
2360	2.23455e-05
2361	1.96659e-05
2362	6.11944e-05
2363	9.93864e-06
2364	2.21817e-05
2365	1.50948e-05
2366	9.38164e-07
2367	9.92436e-06
2368	2.05644e-05
2369	5.84472e-06
2370	0.00167984
2371	3.76266e-06
2372	2.26187e-05
2373	9.56003e-06
2374	1.83848e-05
2375	2.1649e-05
2376	2.96325e-05
2377	2.27803e-05
2378	9.62334e-06
2379	3.85469e-05
2380	3.22449e-05
2381	2.17684e-05
2382	0.00148902
2383	5.969e-05
2384	1.8956e-05
2385	0.00109662
2386	6.66422e-05
2387	9.2639e-05
2388	2.89646e-05
2389	0.00113281
2390	5.99391e-05
2391	2.15262e-06
2392	0.00175297
2393	0.000106209
2394	0.00234922
2395	0.000361694
2396	9.43107e-06
2397	0.000938328
2398	3.20041e-06
2399	1.45381e-06
2400	1.71526e-05
2401	6.91483e-05
2402	0.000100031
2403	0.000102908
2404	1.96282e-05
2405	1.90555e-05
2406	1.23662e-05
2407	1.95754e-05
2408	3.5789e-05
2409	3.89301e-05
2410	5.66391e-05
2411	2.38938e-05
2412	2.0141e-05
2413	3.96933e-05
2414	9.41013e-06
2415	4.03519e-05
2416	5.82394e-05
2417	7.06011e-05
2418	2.50702e-05
2419	0.000117173
2420	1.73644e-05
2421	8.25051e-05
2422	5.82555e-06
2423	3.28709e-05
2424	2.57481e-05
2425	1.66984e-05
2426	3.79251e-05
2427	8.06637e-06
2428	7.94663e-05
2429	2.41416e-05
2430	3.43947e-06
2431	9.30205e-05
2432	1.11624e-05
2433	1.92933e-05
2434	2.2116e-05
2435	3.51679e-05
2436	0.000258059
2437	1.45617e-05
2438	4.8137e-05
2439	8.09684e-06
2440	1.25606e-05
2441	5.77025e-05
2442	0.000200186
2443	1.77672e-06
2444	0.000116302
2445	5.76665e-05
2446	7.58804e-05
2447	2.36617e-05
2448	8.35635e-05
2449	4.73596e-05
2450	6.14795e-05
2451	2.78814e-05
2452	1.4403e-05
2453	5.90942e-05
2454	3.97396e-06
2455	7.71324e-06
2456	0.00234066
2457	3.28157e-05
2458	1.83215e-06
2459	4.77589e-05
2460	2.06468e-06
2461	4.38746e-05
2462	6.26832e-06
2463	8.92273e-05
2464	3.08148e-05
2465	1.45198e-05
2466	0.000179754
2467	0.000323607
2468	4.75884e-05
2469	5.99753e-06
2470	1.3137e-05
2471	9.81955e-05
2472	0.000133273
2473	3.62782e-05
2474	1.91481e-05
2475	0.000153873
2476	1.84564e-05
2477	4.82719e-05
2478	0.00014345
2479	3.22383e-05
2480	2.20634e-05
2481	5.34585e-05
2482	8.40583e-06
2483	1.42019e-05
2484	0.00124736
2485	8.14265e-06
2486	4.81312e-06
2487	0.00104714
2488	1.3769e-05
2489	0.00130224
2490	2.69824e-06
2491	0.000876916
2492	5.48227e-05
2493	0.000142298
2494	0.000136125
2495	2.75662e-06
2496	2.17314e-06
2497	2.35165e-05
2498	3.57088e-05
2499	0.000394727
2500	4.86451e-05
2501	0.000295894
2502	3.72931e-06
2503	1.17707e-05
2504	0.00704367
2505	0.00491029
2506	0.0157252
2507	2.70567e-05
2508	0.0163978
2509	0.0101894
2510	0.00455564
2511	0.00444949
2512	6.24498e-05
2513	0.00381477
2514	1.5826e-05
2515	0.00419253
2516	0.00368157
2517	0.00400982
2518	0.00363924
2519	0.0035576
2520	0.00614803
2521	0.00641978
2522	0.00362416
2523	0.00524754
2524	7.68813e-05
2525	0.00200156
2526	0.00188459
2527	7.5915e-05
2528	1.96488e-05
2529	0.00153367
2530	0.00334459
2531	0.0006718
2532	0.0014228
2533	0.000385229
2534	6.43935e-05
2535	0.00207661
2536	1.24401e-05
2537	5.44599e-05
2538	3.32672e-05
2539	0.00243637
2540	2.46266e-05
2541	0.00185282
2542	1.11462e-05
2543	7.17617e-05
2544	0.000185129
2545	0.00365362
2546	0.000114555
2547	1.82376e-05
2548	8.19555e-07
2549	8.97335e-05
2550	3.22217e-05
2551	0.000650731
2552	5.47551e-05
2553	1.761e-05
2554	5.57219e-05
2555	4.35029e-05
2556	2.86727e-05
2557	2.1768e-05
2558	0.000539905
2559	6.24502e-05
2560	2.05043e-05
2561	0.000785621
2562	3.11012e-05
2563	0.000426659
2564	0.000411578
2565	6.82298e-06
2566	2.45502e-05
2567	0.00187348
2568	1.66798e-05
2569	6.95932e-06
2570	0.000118188
2571	2.43201e-05
2572	1.48764e-05
2573	5.10317e-05
2574	2.99191e-05
2575	0.000505831
2576	0.00046109
2577	5.3909e-05
2578	5.51684e-05
2579	0.000436265
2580	1.34003e-05
2581	4.39912e-05
2582	5.71918e-05
2583	4.364e-05
2584	3.88833e-06
2585	1.42271e-05
2586	4.00829e-06
2587	2.22101e-05
2588	1.43769e-05
2589	3.51133e-06
2590	7.27845e-05
2591	1.46139e-05
2592	1.72361e-05
2593	2.71812e-05
2594	1.00709e-05
2595	1.82451e-05
2596	4.31919e-05
2597	8.37014e-06
2598	6.16284e-05
2599	5.73286e-05
2600	8.96868e-06
2601	0.00023768
2602	0.000383125
2603	0.00403314
2604	0.00028941
2605	0.000254499
2606	0.00165312
2607	0.00146814
2608	0.00176709
2609	3.02721e-06
2610	0.00131788
2611	0.00234085
2612	0.00158394
2613	3.29362e-05
2614	0.00334635
2615	1.04385e-05
2616	0.00114624
2617	6.0228e-05
2618	0.000786897
2619	7.25523e-05
2620	3.44276e-05
2621	0.000813457
2622	0.000679186
2623	0.00050667
2624	0.000567533
2625	0.000474726
2626	0.000361692
2627	0.00118256
2628	0.000173702
2629	5.26987e-05
2630	2.0133e-05
2631	5.35389e-05
2632	0.000297999
2633	0.000321365
2634	0.000154974
2635	0.000139291
2636	2.36181e-05
2637	0.00026366
2638	1.2157e-05
2639	1.27359e-05
2640	8.14456e-05
2641	0.000324484
2642	9.43547e-06
2643	7.91551e-05
2644	3.62724e-05
2645	4.81857e-05
2646	1.09336e-05
2647	2.28944e-05
2648	1.03601e-05
2649	3.45791e-05
2650	8.82298e-06
2651	1.09237e-05
2652	3.52745e-05
2653	2.83574e-05
2654	0.000621535
2655	0.000583865
2656	5.08305e-05
2657	0.000121277
2658	4.21501e-05
2659	9.82124e-05
2660	0.000544251
2661	7.96083e-05
2662	0.000519583
2663	0.000147152
2664	9.33222e-05
2665	5.27826e-05
2666	0.000469988
2667	0.000594167
2668	5.73091e-05
2669	6.78233e-05
2670	8.06393e-05
2671	4.9383e-05
2672	0.000166665
2673	0.00026224
2674	0.000153314
2675	8.81558e-05
2676	5.47787e-05
2677	4.87075e-06
2678	3.71428e-05
2679	8.38298e-07
2680	5.21783e-05
2681	0.000135185
2682	5.83122e-05
2683	1.92673e-06
2684	0.000565091
2685	4.46232e-05
2686	4.95441e-05
2687	1.95993e-05
2688	5.19941e-05
2689	5.04941e-06
2690	5.08164e-05
2691	0.000170725
2692	9.48014e-05
2693	3.12507e-05
2694	3.06648e-05
2695	1.8673e-05
2696	3.36531e-05
2697	0.000129994
2698	9.99222e-06
2699	4.49071e-05
2700	7.28411e-06
2701	7.18263e-05
2702	2.31328e-05
2703	2.73669e-05
2704	6.47717e-06
2705	3.13423e-05
2706	4.58844e-05
2707	8.05599e-06
2708	1.43732e-05
2709	8.58051e-05
2710	0.000104403
2711	2.18819e-05
2712	0.000121457
2713	0.000170144
2714	9.25594e-06
2715	9.65954e-05
2716	7.97188e-06
2717	4.69112e-05
2718	0.000115925
2719	7.67031e-05
2720	8.11982e-06
2721	5.71574e-05
2722	6.56933e-05
2723	9.25017e-05
2724	5.19333e-06
2725	2.9532e-05
2726	2.25156e-05
2727	8.72289e-05
2728	4.38711e-05
2729	1.07869e-05
2730	8.55079e-06
2731	1.00503e-05
2732	3.29967e-05
2733	3.51449e-05
2734	1.28643e-05
2735	4.67153e-06
2736	1.21632e-05
2737	7.65038e-05
2738	4.05756e-05
2739	0.000277796
2740	2.11353e-05
2741	4.92382e-06
2742	2.41877e-05
2743	6.08782e-05
2744	2.61209e-05
2745	1.55727e-05
2746	3.86959e-06
2747	1.90591e-05
2748	6.48981e-05
2749	9.02758e-06
2750	5.26034e-06
2751	8.94301e-06
2752	0.000141099
2753	0.000172684
2754	4.99976e-05
2755	5.90003e-05
2756	0.000148819
2757	1.27189e-05
2758	0.000266653
2759	5.72885e-06
2760	8.45051e-06
2761	5.02835e-06
2762	2.0524e-05
2763	1.53918e-05
2764	3.70752e-05
2765	3.45024e-05
2766	1.32454e-05
2767	3.35403e-05
2768	2.52732e-05
2769	1.4585e-05
2770	0.000109991
2771	1.2354e-05
2772	8.91002e-06
2773	2.04714e-05
2774	0.000192357
2775	1.78834e-05
2776	0.00173813
2777	1.73937e-05
2778	2.38952e-05
2779	1.86077e-05
2780	3.22979e-05
2781	0.000143881
2782	2.29641e-05
2783	0.000177158
2784	5.56416e-06
2785	0.000150796
2786	7.18945e-06
2787	0.00151986
2788	8.56072e-06
2789	0.000100853
2790	0.000142788
2791	0.000226892
2792	1.14129e-05
2793	4.2332e-06
2794	5.80037e-05
2795	2.59724e-05
2796	0.00201686
2797	4.09929e-06
2798	3.0558e-06
2799	6.17005e-05
2800	9.86149e-05
2801	2.37294e-05
2802	0.00788761
2803	0.0116872
2804	0.00802164
2805	0.0123523
2806	1.16698e-05
2807	0.00595539
2808	0.00674243
2809	4.14269e-05
2810	0.00572631
2811	0.0051531
2812	0.00519722
2813	1.46391e-05
2814	0.00976689
2815	0.00402618
2816	0.000352012
2817	0.00403984
2818	0.00662649
2819	0.00465098
2820	0.00400324
2821	0.0016012
2822	0.00224413
2823	0.000373143
2824	0.000962704
2825	7.70738e-06
2826	6.22286e-06
2827	9.29301e-05
2828	1.88086e-05
2829	0.00157834
2830	0.000302837
2831	0.000480528
2832	0.000488185
2833	2.65338e-05
2834	0.000398259
2835	0.000819625
2836	3.47256e-05
2837	0.000785568
2838	9.25925e-05
2839	0.00056262
2840	0.000262198
2841	0.000682044
2842	0.000254934
2843	0.00033563
2844	0.000296925
2845	0.000484297
2846	5.84931e-05
2847	5.46972e-05
2848	9.9738e-06
2849	8.43071e-06
2850	4.44298e-05
2851	4.90372e-05
2852	2.1055e-05
2853	6.72983e-06
2854	6.22422e-06
2855	0.000679583
2856	0.000672754
2857	2.61183e-05
2858	0.00121381
2859	0.00125935
2860	0.00127021
2861	0.000103707
2862	4.80597e-05
2863	1.09894e-05
2864	4.97553e-06
2865	0.000105473
2866	1.30396e-05
2867	0.000669478
2868	5.29423e-05
2869	2.55037e-05
2870	0.00112136
2871	9.91206e-05
2872	8.40268e-05
2873	0.000152151
2874	0.00115666
2875	4.8419e-05
2876	5.28348e-06
2877	1.54237e-06
2878	1.28226e-05
2879	0.00177619
2880	4.74937e-05
2881	2.04164e-05
2882	2.20694e-05
2883	7.46708e-06
2884	6.62779e-05
2885	4.44497e-05
2886	3.06334e-05
2887	9.07397e-05
2888	0.000190796
2889	6.49471e-07
2890	0.000138243
2891	1.32603e-05
2892	0.000915245
2893	1.25284e-05
2894	3.10319e-05
2895	0.000659395
2896	1.36129e-05
2897	9.04218e-05
2898	0.00014041
2899	0.000210729
2900	6.10001e-05
2901	1.9153e-05
2902	0.000252901
2903	2.80855e-06
2904	1.23792e-05
2905	4.2303e-05
2906	3.59514e-05
2907	5.60256e-06
2908	2.67206e-05
2909	1.48846e-05
2910	5.37774e-05
2911	1.1689e-05
2912	8.50323e-05
2913	3.70747e-05
2914	3.63091e-05
2915	1.51259e-05
2916	3.60749e-05
2917	1.87183e-05
2918	2.02844e-05
2919	2.96659e-05
2920	9.09102e-05
2921	0.000257798
2922	7.151e-05
2923	2.15959e-05
2924	8.39978e-06
2925	1.64571e-05
2926	0.000119635
2927	2.60892e-05
2928	1.848e-05
2929	1.69681e-05
2930	1.28854e-05
2931	7.46646e-07
2932	0.00022438
2933	3.47898e-05
2934	0.000128862
2935	0.000127024
2936	4.68829e-05
2937	3.54838e-05
2938	1.74724e-05
2939	2.20458e-06
2940	5.42068e-05
2941	8.35237e-06
2942	0.000922662
2943	3.09065e-05
2944	6.19017e-06
2945	2.42866e-05
2946	2.8442e-05
2947	0.00140268
2948	2.63971e-05
2949	2.27776e-06
2950	4.5265e-05
2951	8.75448e-05
2952	9.90605e-05
2953	0.000102409
2954	8.48387e-05
2955	4.71722e-05
2956	0.000189424
2957	8.55081e-05
2958	9.80591e-05
2959	0.000180107
2960	0.000217961
2961	5.9676e-05
2962	5.77311e-05
2963	0.000991301
2964	3.24244e-05
2965	6.603e-06
2966	8.68778e-05
2967	0.000110651
2968	4.00043e-05
2969	0.000312601
2970	0.0012935
2971	0.00173576
2972	0.000259429
2973	1.35276e-05
2974	4.12999e-06
2975	0.000240677
2976	2.40817e-05
2977	5.82726e-05
2978	2.53021e-05
2979	2.65776e-05
2980	1.58505e-05
2981	2.25047e-05
2982	8.87367e-05
2983	1.61465e-05
2984	8.7015e-05
2985	9.29618e-05
2986	3.56124e-06
2987	7.09233e-05
2988	0.00118183
2989	3.74362e-05
2990	9.78806e-05
2991	2.91649e-05
2992	2.26893e-05
2993	0.000213532
2994	7.42858e-05
2995	0.000754945
2996	1.19235e-05
2997	0.000284951
2998	5.07836e-05
2999	2.09685e-05
3000	0.000142224
3001	0.00283521
3002	0.00119675
3003	6.21861e-05
3004	0.00122571
3005	3.8043e-05
3006	0.00449024
3007	0.00130757
3008	2.61328e-05
3009	0.00242016
3010	0.00107132
3011	0.00122229
3012	0.0010465
3013	0.0038304
3014	0.0009013
3015	0.00171696
3016	0.000846439
3017	0.000684745
3018	0.00058107
3019	0.00274454
3020	0.000450769
3021	0.000387377
3022	0.000313137
3023	0.000159113
3024	0.000261008
3025	0.00017536
3026	2.64726e-05
3027	2.69041e-05
3028	1.67559e-05
3029	4.76434e-05
3030	2.74998e-05
3031	0.000252669
3032	9.29423e-06
3033	1.42494e-05
3034	0.000821583
3035	3.31578e-05
3036	1.04681e-05
3037	0.000103996
3038	4.18339e-06
3039	3.51076e-06
3040	1.08584e-05
3041	8.167e-06
3042	0.000465974
3043	1.04477e-05
3044	0.00276808
3045	2.76042e-05
3046	1.05832e-05
3047	0.000141521
3048	0.000113667
3049	3.7495e-05
3050	1.73071e-05
3051	3.35714e-05
3052	0.00117866
3053	7.32916e-05
3054	0.00010519
3055	4.10357e-05
3056	8.95904e-05
3057	4.57398e-06
3058	0.000349272
3059	0.000256312
3060	0.000481837
3061	3.535e-06
3062	7.16161e-05
3063	0.000623697
3064	5.06913e-05
3065	9.87904e-06
3066	0.000328395
3067	7.96368e-05
3068	0.000338911
3069	3.4839e-05
3070	0.000250271
3071	7.06339e-06
3072	1.9643e-05
3073	2.23391e-05
3074	1.55952e-05
3075	0.00121383
3076	0.000300066
3077	0.00024407
3078	2.71969e-05
3079	1.41649e-05
3080	3.9249e-05
3081	1.09113e-05
3082	0.00267246
3083	4.56147e-05
3084	1.3774e-05
3085	4.01517e-06
3086	6.29222e-05
3087	1.26948e-05
3088	2.97867e-05
3089	7.30405e-07
3090	9.84912e-05
3091	1.84104e-05
3092	0.000250206
3093	4.00385e-05
3094	3.25873e-06
3095	0.000260401
3096	0.000169965
3097	5.97305e-05
3098	4.27717e-05
3099	3.47175e-05
3100	5.82538e-05
3101	0.00112438
3102	0.000959436
3103	0.000815501
3104	0.00472143
3105	0.00430191
3106	0.00345765
3107	0.00794758
3108	0.00343203
3109	2.82068e-05
3110	0.00785348
3111	0.00627243
3112	0.00415203
3113	3.41518e-05
3114	0.00270407
3115	1.21806e-05
3116	0.00208174
3117	0.00474514
3118	0.00191804
3119	0.00356655
3120	0.00179791
3121	0.00384308
3122	0.000162738
3123	0.00227703
3124	0.00199107
3125	0.00105762
3126	0.000620561
3127	0.000531776
